atmoProfile,aeroProfile,GroundReflectance,AOT,band,aX,bX,cX,MeanSRRAD,MaxSRRAD,MinSRRAD,StdSRRAD,MeanSRTOA,MaxSRTOA,MinSRTOA,StdSRTOA
1,1,-2,0.8,3,0.00416000001132,0.0969099998474,0.154440000653,1.26456970474,144.0,1.0,3.15156502259,52.3250088402,109.0,1.0,5.59800000381
1,1,-2,0.8,4,0.00571000017226,0.0560699999332,0.117629997432,316.096125796,709.0,1.0,76.1952912287,1215.31888702,560.0,1.0,57.4560048766
1,1,-2,0.8,5,0.0217899996787,0.0123500004411,0.0448700003326,118.191478076,455.0,1.0,34.4573779976,2033.17698572,283.0,1.0,27.1348581053
1,1,-2,0.8,6,0.0663499981165,0.0056400001049,0.0252299997956,45.0578754862,699.0,1.0,17.118682752,2196.52774156,137.0,1.0,10.6976764257
1,1,-2,0.9,1,0.00433999998495,0.290100008249,0.230749994516,1.0001823285,19.0,1.0,0.0504682143545,42.753541593,113.0,1.0,4.2018237431
1,1,-2,0.9,2,0.00418000016361,0.17473000288,0.193309992552,1.05588092291,108.0,1.0,1.38715937342,73.9311295527,113.0,1.0,6.48064849439
1,1,-2,0.9,3,0.00437999982387,0.111450001597,0.162959992886,1.17284189356,142.0,1.0,2.63079232607,45.7532763879,109.0,1.0,5.59800000381
1,1,-2,0.9,4,0.00596000021324,0.064580000937,0.125379994512,322.866706816,728.0,1.0,78.9417380687,1243.37259658,560.0,1.0,57.4560048766
1,1,-2,0.9,5,0.0222299993038,0.0141000002623,0.0487300008535,118.975860812,462.0,1.0,35.0993094034,2051.47975049,283.0,1.0,27.1348581053
1,1,-2,0.9,6,0.0675600022078,0.00641999999061,0.0274000000209,45.1116237182,710.0,1.0,17.4618101345,2221.59123055,137.0,1.0,10.6976764257
1,1,-2,1.0,1,0.00465000001714,0.325580000877,0.236589998007,1.00002210042,5.0,1.0,0.00940219170639,31.284531913,113.0,1.0,4.2018237431
1,1,-2,1.0,2,0.00443999981508,0.19783000648,0.200580000877,1.02937146393,102.0,1.0,1.07013455756,66.5313439268,113.0,1.0,6.48064849439
